page	claim_id	heading	label	status	warrant	reference	context
omega/ch-free-the-self.html	ch-free-the-self#1	The Objection That Has to Be Answered	conjecture	conjecture	-	-	do not lose yourself by stopping the defence, any more than the water at the bottom of the valley has lost something the water at the top possessed. It has a course now. It did not
omega/ch-gate-cannot-wait.html	ch-gate-cannot-wait#1	The Imperfection Problem	proved	proved	-	-	There is a threshold in moral reasoning that most people cross without noticing, and this series crossed it somewhere around Working Paper 41. If a thing is understood &mdash; the 
omega/ch-gate-cannot-wait.html	ch-gate-cannot-wait#2	The Weight of Not Acting	proved	proved	-	-	ments are those discussed in IPCC AR6; the specific years WP43 attaches to them are tighter than that literature supports and are marked [OPEN] here for that reason. The non-commut
omega/ch-here-comes-everybody.html	ch-here-comes-everybody#1		proved	proved	-	-	small pieces, and if a group large enough exists to care about it, the collective now has the coordination technology to do it without an institution. Shirky was right — the eighte
omega/ch-here-comes-everybody.html	ch-here-comes-everybody#2	§ 10The duty of the beneficiaries — whoever we turn out to be	established	proved	cited	-	for the Development and Use of Artificial Intelligence : twelve principles which include, explicitly, peaceful coexistence with AI as a stated ethical commitment of the state. On 1
omega/ch-higher-rungs.html	ch-higher-rungs#1		proved	proved	-	Chain.lean	835828434… $a_n = a_{n-1}+\cdots+a_{n-6}$. Six-term memory. The six days of creation before the Sabbath rest. Closest finite rung to $\tau = 2$. The Pattern of Convergence The n-bo
omega/ch-higher-rungs.html	ch-higher-rungs#2		conjecture	conjecture	-	-	per. Moving from $\eta$ to $\Delta$ means integrating not three but four time-steps of history into each new decision. Moving from $\Sigma$ to $\Omega_6$ means integrating six. Δ: 
omega/ch-higher-rungs.html	ch-higher-rungs#3		proved	proved	-	-	ONJECTURE — see note below The Tetranacci constant $\Delta \approx 1.927$ is the first rung above the Widening Gate. [VERIFIED/MODEL] It corresponds to systems that integrate four 
omega/ch-higher-rungs.html	ch-higher-rungs#4		conjecture	conjecture	-	-	$\Delta \approx 1.927$ is the first rung above the Widening Gate. [VERIFIED/MODEL] It corresponds to systems that integrate four previous states — a proved property of the k-nacci 
omega/ch-higher-rungs.html	ch-higher-rungs#5		conjecture	conjecture	-	-	nguish "the world groups things in fours because of this recurrence" from "four is a common small number that many independent systems land on for their own unrelated reasons." Σ: 
omega/ch-higher-rungs.html	ch-higher-rungs#6		conjecture	conjecture	-	-	many independent systems land on for their own unrelated reasons." Σ: The Pentanacci Rung CONJECTURE — see note below The Pentanacci constant $\Sigma \approx 1.966$ integrates five
omega/ch-higher-rungs.html	ch-higher-rungs#7	The Pattern of Convergence	conjecture	conjecture	-	-	histories. None of those independent explanations is displaced by the resemblance in count. The pattern is real and worth noticing; "because" is the word doing the wagering. Ω₆: Th
omega/ch-higher-rungs.html	ch-higher-rungs#8	The Pattern of Convergence	proved	proved	-	-	. Ω₆: The Hexabonacci Rung CONJECTURE — see note below The Hexabonacci constant $\Omega_6 \approx 1.984$ is the last named rung before $\tau = 2$. [VERIFIED/MODEL] It integrates si
omega/ch-higher-rungs.html	ch-higher-rungs#9	The Pattern of Convergence	conjecture	conjecture	-	-	med rung before $\tau = 2$. [VERIFIED/MODEL] It integrates six previous states — proved, and the ratio of its sequential steps is within $0.016$ of $\tau=2$, closer to the limit th
omega/ch-higher-rungs.html	ch-higher-rungs#10	Δ: The Tetranacci Rung CONJECTURE — see note below	established	proved	cited	-	the honeycomb cell, the dimensionality of the Calabi-Yau manifold, the number of quarks and of leptons — offered as consonance across very different domains, held out as meaningful
omega/ch-higher-rungs.html	ch-higher-rungs#11	Σ: The Pentanacci Rung CONJECTURE — see note below	conjecture	conjecture	-	-	n from anything, let alone from this recurrence. The hexabonacci rung being "closer to the Omega Point than any lower rung" is the [VERIFIED/MODEL] part. Six showing up elsewhere i
omega/ch-in-the-air.html	ch-in-the-air#1		established	proved	cited	-	m. Convergent evolution has physics doing the constraining &mdash; optics, acoustics, fluid dynamics. Multiple discovery has the structure of the problem doing it, plus whatever th
omega/ch-in-the-air.html	ch-in-the-air#2	The Pattern, Once You Look	proved	proved	-	book4/ZetaReflection.lean	library Mathlib merged such an identity &mdash; logDeriv_riemannZeta_one_sub , pull request 43252, in a new file written for it &mdash; contributed by Terence Tao. The same identit
omega/ch-in-the-air.html	ch-in-the-air#3	The Objection, and It Is Serious	hypothesis	conjecture	-	-	d its right-hand side carries the digamma function at s . Digamma has poles running down the non-positive integers, and a tangent term contributes more at the odd ones, so the theo
omega/ch-in-the-air.html	ch-in-the-air#4	The Objection, and It Is Serious	machine-checked	-	kernel	-	odd and every positive even integer, where the direct form cannot be stated at all. That the one set of hypotheses admits s &nbsp;=&nbsp;&minus;1 and s &nbsp;=&nbsp;2 while the oth
omega/ch-in-the-air.html	ch-in-the-air#5	A Multiple in the Record, Dated to the Week	conjectured	conjecture	-	-	e week, and the only reason we can see it happen is that this particular valley keeps a version-controlled record of every drop. The older case is larger and it has the same shape.
omega/ch-in-the-air.html	ch-in-the-air#6	A Multiple in the Record, Dated to the Week	proved	proved	-	-	f statements about counting solutions, and observed that they had the form they would have if a certain cohomology theory existed &mdash; a specification for a machine nobody had b
omega/ch-in-the-air.html	ch-in-the-air#7	A Multiple in the Record, Dated to the Week	conjecture	conjecture	-	-	me statement a second way. Pierre Deligne closed the hardest of them in 1974, by a route Grothendieck did not regard as the right one. And Grothendieck&rsquo;s own intended route &
omega/ch-ladder.html	ch-ladder#1		conjecture	conjecture	-	-	attva): 10 stages. The Kabbalistic Sefirot: 10 stations on the Tree of Life. The Ignatian Spiritual Exercises: four "weeks" (not literal weeks — stages of depth) corresponding to t
omega/ch-ladder.html	ch-ladder#2	The Ladder of Ascent	conjecture	conjecture	-	-	e textual record for signs of it. Until that's done, this is a noticed resemblance, not a demonstrated shared cause. What's [VERIFIED]/[MODEL] is narrower and stands on its own reg
omega/ch-ladder.html	ch-ladder#3	The Ladder of Ascent	proved	proved	-	-	RIFIED]/[MODEL] is narrower and stands on its own regardless of how this conjecture resolves: the g-series itself converges monotonically toward τ=2 and never reaches it (§ below),
omega/ch-liturgical.html	ch-liturgical#1	The Reeb Period	conjecture	conjecture	-	-	movement — drive the nervous system toward the alpha frequency range. The overlap is exact enough to be striking Schumann Resonances and the n-bonacci Dual develops the full mathem
omega/ch-liturgical.html	ch-liturgical#2	Liturgical Time as Periodic Orbit	established	proved	cited	-	; the numbers are right and the inference is not. The Schumann fundamental sits near 7.83&nbsp;Hz and cortical alpha at 8&ndash;12&nbsp;Hz; that adjacency is real and anyone can ch
omega/ch-liturgical.html	ch-liturgical#3	Liturgical Time as Periodic Orbit	contested	argued	-	-	r drives the other. The field variation associated with the Schumann resonances at the surface is of the order of picotesla, and whether fields at that amplitude entrain cortical r
omega/ch-mercy.html	ch-mercy#1	The Mercy Radius as Forgiveness	proved	proved	-	-	his kind are not guaranteed. The precision of $\varepsilon_0 = 1/3$ is important: the Mercy Radius is neither zero nor infinite. It is a specific, finite value, derived from the co
omega/ch-mercy.html	ch-mercy#2	The Finite Mercy Radius	machine-checked	-	kernel	-	ion restated, not a stability radius derived: it says nothing about the contact manifold, the Reeb orbit, or $\mu_{\max}$. The distinction matters more here than anywhere else in t
omega/ch-more-than-one-basin.html	ch-more-than-one-basin#1		measured	-	measured	-	ich is why it is worth walking rather than asserting. The ozone layer In the mid-1970s the chemistry of chlorofluorocarbon breakdown in the stratosphere was worked out; in 1985 the
omega/ch-more-than-one-basin.html	ch-more-than-one-basin#2	The famines that did not arrive on schedule	established	proved	cited	-	; it alternates , jumping between two basins before committing to one. This is the most legible signature and the strangest: the system trying both answers before it settles. [VERI
omega/ch-more-than-one-basin.html	ch-more-than-one-basin#3	The Move This Argument Must Not Become	contested	argued	-	-	the dynamical-systems literature, and WP44 records their documentation in atmospheric data ahead of monsoon onset shifts, Arctic sea-ice loss events and Sahel drought transitions. 
omega/ch-more-than-one-basin.html	ch-more-than-one-basin#4	What Is Lost on the Far Side	conjecture	conjecture	-	-	requires connecting the ADE classification to the operator chain by way of the McKay correspondence, and WP44 defers it to a companion paper that has not been written. This book st
omega/ch-more-than-one-basin.html	ch-more-than-one-basin#5	The Variable That Stays Open	proved	proved	-	-	ces and provenance: fold geometry, basins and the three predictions are developed in Working Paper 44, Disaster Theory and the Climate Catastrophe Manifold ; the operator-order the
omega/ch-more-than-one-basin.html	ch-more-than-one-basin#6	The Variable That Stays Open	contested	argued	-	-	the retrospective cost literature. Early-warning indicators and critical slowing down follow the ecological resilience literature; their reliability in specific Earth-system compon
omega/ch-omega-point.html	ch-omega-point#1		proved	proved	-	Chain.lean	pter Six · The Omega Point τ = 2 · Embodiment Threshold · Teilhard's Convergence Chapter Six · Omega Point τ = 2 The Omega Point The value the recurrence ladder converges to — Teil
omega/ch-omega-point.html	ch-omega-point#2		proved	proved	-	Chain.lean	\approx 1.839$. For $n = 4$: Tetranacci, converging to $\Delta \approx 1.927$. For all $n$: the limit of the ratio converges to a constant $\Omega_n$, and $\lim_{n \to \infty} \Ome
omega/ch-omega-point.html	ch-omega-point#3	Why Teilhard Was Right	proved	proved	-	Chain.lean	psilon_0 = 1/3$, $T^* = 2\pi$ — are not arbitrary parameters. They are determined by the contact structure. The Omega Point is a geometric fact about the contact 3-manifold. The Om
omega/ch-omega-point.html	ch-omega-point#4	Why Teilhard Was Right	proved	proved	-	AXLE/Chain.lean	n-bonacci constants is τ = 2. Every finite n-bonacci constant satisfies Ωₙ &lt; 2. The universe converges toward but never reaches τ = 2 in any finite system. lim_{n→∞} Ωₙ = τ = 2 
omega/ch-pacioli.html	ch-pacioli#1		proved	proved	-	Chain.lean	r alone could have produced De Divina Proportione . The book is a fold, a K crossing: the point where mathematical structure and visual knowledge became unable to proceed separatel
omega/ch-porete.html	ch-porete#1	The fire, and what a chronicler saw	conjecture	conjecture	-	-	use there is nothing there to do the work. Of the two, only one is a real loss. Seven states DATA The Mirouer sets out seven states through which the soul passes on the way to anni
omega/ch-porete.html	ch-porete#2	Seven states	not claimed	open	-	-	not the destination. Whatever happens at the threshold, something walks away from it and goes on living. Porete's soul is annihilated in the sixth state and then does the dishes. E
omega/ch-porete.html	ch-porete#3	Eckhart, and what is not claimed	conjecture	conjecture	-	-	k was wrong. A recanted book does not get copied by Carthusians; it gets filed as an error and forgotten. Guiard de Cressonessart complied, lived, and vanished from history. It is 
omega/ch-porete.html	ch-porete#4	What she is a witness to	conjecture	conjecture	-	-	every biographical detail — the birthplace, the chronicler's crowd, the identity of the third and fourth approvers — and the argument of this chapter is unchanged. The Seven states
